Name;Price;Km;Etat;Date;Carburant;Note;Number of reviews;"Accoudoir

";Assistant de démarrage en côte;"Capteurs d'aide au stationnement arrière
";Capteurs d'aide au stationnement avant;Climatisation;Climatisation automatique;Détecteur de lumière;Détecteur de pluie; Régulateur de vitesse; Rétroviseurs latéraux électriques; Sièges électriques;Start/Stop automatique;Système de navigation;Vitres électriques;Volant en cuir;Volant multifonctions
BMW X1 sDrive 18d 150ch Lounge Pack M F48;EUR 21 500,-;52 000 km;Occasion;01/2017;Diesel / Diesel écologique;5.0;-2;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True
BMW 330 d Gran Turismo *Advantage*Xenon*NaviBus.*AHK*;EUR 21 500,-;114 613 km;Occasion, Historique entretien;03/2016;Diesel (Filtre à particules);4.5;-10;True;False;True;True;False;False;True;True;True;True;False;True;True;True;True;True
BMW 216 216dA 116ch Sport DKG7;EUR 21 590,-;46 602 km;Occasion;07/2018;Diesel;4.0;-1;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;True
BMW 118 SERIE 1 iA 136ch Business Design 5p;EUR 21 790,-;14 644 km;Occasion;12/2018;Essence;N/A;0;False;True;False;False;True;True;True;True;True;True;False;False;True;True;False;True
BMW 116 116dA 116ch UrbanChic 5p;EUR 21 900,-;37 227 km;Occasion;10/2017;Diesel (Filtre à particules);N/A;0;True;True;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW 420 i Coupé HiFi Xenon Navi Bus. Tempomat USB;EUR 21 900,-;69 165 km;Occasion, Historique entretien;03/2015;Super 95 / Essence 91 / Super Plus 98;4.5;-10;True;False;True;True;True;True;True;True;True;True;False;True;True;True;False;False
BMW Gran Coupe 420dA 163h Sport + Hayon électrique sur;EUR 21 980,-;101 421 km;Occasion;04/2017;Diesel (Filtre à particules);3.5;-4;True;True;True;True;False;False;False;True;True;True;False;True;False;False;True;True
BMW i3 170ch 94Ah +CONNECTED Atelier;EUR 21 990,-;54 068 km;Occasion;12/2018;Electrique;N/A;0;True;True;True;False;True;True;True;True;True;True;False;False;True;True;True;True
BMW 116 116i 109ch M Sport 5p Euro6d-T;EUR 21 990,-;41 082 km;Occasion;09/2018;Essence;N/A;0;True;True;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW Z4 M Roadster sDrive 28i 245ch Sport A;EUR 21 990,-;138 921 km;Occasion, Historique entretien;05/2013;Essence;4.0;-1;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True
BMW X1 sDrive18iA 140ch Sport DKG7 Euro6d-T - Toit ouvran;EUR 21 990,-;106 980 km;Occasion;12/2018;Essence;N/A;0;True;True;True;False;False;False;True;True;True;True;False;False;True;True;True;True
BMW X1 sDrive18dA 150ch Business Design;EUR 21 990,-;94 484 km;Occasion;05/2019;Diesel;4.0;-1;False;False;True;False;False;False;False;False;False;True;True;False;True;False;True;False
BMW Z3 2.8;EUR 21 990,-;64 500 km;Occasion;06/1998;Essence;5.0;-2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
BMW 635 SERIE 6 (07/1983-06/1989);EUR 21 990,-;185 000 km;Occasion, Historique entretien;08/1986;Essence;N/A;0;True;False;False;False;True;False;False;False;True;False;True;False;False;True;True;False
BMW 120 120i 184ch Lounge 5p GPS Radar AV/AR Sieges Chauf;EUR 21 999,-;39 564 km;Occasion;03/2018;Essence;3.5;-6;True;True;True;False;True;True;True;True;True;False;False;True;True;False;False;True
BMW Z3 3.0i. ABSOLUMENT D ORIGINE . 94000KM. A VOIR;EUR 22 000,-;94 000 km;Occasion, Historique entretien;02/2002;Essence;4.0;-19;False;False;False;False;True;False;False;False;False;True;True;False;False;True;True;False
BMW 318 Lim. 136 Aut. LED PDC alarm;EUR 22 288,-;64 694 km;Occasion;09/2018;Essence (Filtre à particules);4.5;-78;True;False;False;False;False;False;True;True;False;False;False;False;False;True;True;True
BMW X6 ActiveHybrid 4.4 V8 Hybrid 407 BVA7;EUR 22 440,-;153 881 km;Occasion;01/2011;Autres;4.0;-8;False;False;True;True;False;False;False;False;True;True;True;False;False;True;False;False
BMW 318 Lim. 136 Aut. LED PDC alarm;EUR 22 488,-;59 935 km;Occasion;10/2018;Essence (Filtre à particules);4.5;-78;True;False;False;False;False;False;True;True;False;False;False;False;False;True;True;True
BMW 428 428i 245ch Lounge Gps JA19;EUR 22 499,-;39 912 km;Occasion;05/2015;Essence;4.0;-2;True;True;False;False;True;True;True;True;False;False;False;True;False;False;False;False
BMW 316 316d 116ch Lounge Euro6c;EUR 22 900,-;36 493 km;Occasion;03/2018;Diesel (Filtre à particules);5.0;-1;True;True;True;False;True;True;True;True;True;True;False;True;False;True;True;True
BMW 428 SERIE 4 F32 (2013-03/2017) Coupé 245 ch Sport A;EUR 22 900,-;95 000 km;Occasion, Historique entretien;10/2013;Essence;N/A;0;True;False;True;False;True;True;True;True;True;True;True;False;True;True;True;True
BMW 318 Steptronic LED Radars 16P Bluetooth;EUR 22 988,-;49 718 km;Occasion;09/2018;Essence (Filtre à particules);4.5;-78;True;False;False;False;False;False;True;True;False;False;False;False;False;True;True;True
BMW i3 s 184ch 94Ah +CONNECTED Atelier;EUR 22 990,-;27 773 km;Occasion;12/2018;Electrique;5.0;-1;True;True;True;False;True;True;True;True;True;True;False;False;True;True;True;True
BMW 418 418d 150ch Luxury START Edition;EUR 22 990,-;72 530 km;Occasion;12/2016;Diesel (Filtre à particules);N/A;0;True;True;True;False;True;False;True;True;True;True;True;True;True;True;True;True
BMW 420 420dA 190ch M Sport;EUR 22 990,-;99 499 km;Occasion;06/2016;Diesel (Filtre à particules);4.0;-1;True;True;True;False;True;False;True;True;True;True;True;True;True;True;True;True
BMW X1 sDrive18dA 150ch Business Design;EUR 22 990,-;84 952 km;Occasion;08/2017;Diesel;5.0;-1;False;False;True;False;False;False;False;False;False;True;False;False;True;False;True;True
BMW i3 170ch 94Ah REx +CONNECTED Suite;EUR 23 490,-;48 152 km;Occasion;10/2018;Electrique;5.0;-2;True;True;True;False;True;True;True;True;True;True;False;False;True;True;True;True
BMW 118 118dA 150ch Business Design 5p Euro6d-T;EUR 23 490,-;18 303 km;Occasion;11/2019;Diesel (Filtre à particules);4.0;-2;True;True;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW 420 420dA 190ch M Sport GPS Radar AV/AR LED;EUR 23 499,-;113 150 km;Occasion;06/2016;Diesel;3.5;-6;True;True;True;False;True;False;True;True;True;False;False;True;True;False;False;False
BMW 420 420dA 190ch Lounge Radar AR Siege chauffant Clim A;EUR 23 499,-;42 691 km;Occasion;06/2016;Diesel (Filtre à particules);4.0;-2;True;True;True;False;True;True;True;True;True;False;False;True;False;False;False;False
BMW Z4 Coupé 3.0si COUPE E86 Coupé Z4 3.0si;EUR 23 870,-;141 003 km;Occasion, Historique entretien;03/2007;Essence;5.0;-2;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
BMW 118 118iA 136ch M Sport 3p Euro6d-T;EUR 23 890,-;24 900 km;Occasion;11/2019;Essence;3.5;-1;True;True;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW 420 (F32) CABRIOLET 420d Sport BV6;EUR 23 900,-;112 700 km;Occasion;04/2014;Diesel;5.0;-2;False;False;True;False;True;True;True;False;False;False;True;False;True;False;False;False
BMW 218 218dA 150ch Luxury;EUR 23 990,-;36 947 km;Occasion;05/2017;Diesel (Filtre à particules);5.0;-2;True;True;True;False;False;False;True;True;True;True;False;True;True;True;True;True
BMW 430 COUPE 430 D 260 LUXURY BVA GARANTIE 12 MOIS;EUR 23 990,-;91 000 km;Occasion, Historique entretien;01/2014;Diesel;N/A;0;True;True;True;False;False;False;False;True;True;True;False;True;False;False;False;False
BMW 420 420d xDrive 190ch Lounge;EUR 23 999,-;81 888 km;Occasion;03/2017;Diesel;3.5;-6;True;True;True;False;False;False;True;True;True;False;False;True;True;False;False;True
BMW 116 116dA 116ch Edition Sport DKG7;EUR 24 390,-;65 849 km;Occasion;03/2020;Diesel (Filtre à particules);3.5;-1;True;True;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW X1 sDrive16d 116ch Business Design;EUR 24 490,-;44 298 km;Occasion;01/2018;Diesel (Filtre à particules);5.0;-2;True;True;True;False;False;False;True;True;True;True;False;True;True;True;True;True
BMW 118 118dA 150ch Business Design 5p Euro6d-T;EUR 24 490,-;34 941 km;Occasion;12/2019;Diesel (Filtre à particules);5.0;-2;True;True;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW i3 170ch 94Ah REx +CONNECTED Atelier;EUR 24 499,-;7 934 km;Occasion;03/2018;Electrique;3.0;-3;True;True;True;False;True;True;True;True;True;True;False;False;True;True;True;True
BMW 220 220dA 190ch M Sport Gps Radar AV/AR LED;EUR 24 499,-;29 802 km;Occasion;10/2017;Diesel;N/A;0;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False
BMW 430 430dA xDrive 258ch M Sport;EUR 24 590,-;117 761 km;Occasion;01/2015;Diesel (Filtre à particules);4.0;-3;True;True;True;False;True;False;True;True;True;True;False;True;True;True;True;True
BMW 420 420dA xDrive 190ch Luxury - Pack Innovation - Si¨g;EUR 24 690,-;88 500 km;Occasion;11/2016;Diesel (Filtre à particules);N/A;0;True;True;True;False;True;False;True;True;True;True;False;False;True;True;True;True
BMW X1 1.5L sDrive 18 i Advantage;EUR 24 700,-;38 646 km;Occasion;08/2020;Essence 91;N/A;0;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False
BMW 330 330eA 252ch Executive;EUR 24 790,-;89 759 km;Occasion;02/2016;Électrique/Essence;N/A;0;True;True;True;False;True;False;True;True;True;True;False;True;True;True;True;True
BMW X1 sDrive18dA 150ch Business Design Euro6d-T;EUR 24 890,-;60 710 km;Occasion;06/2018;Diesel (Filtre à particules);N/A;0;True;True;True;False;False;False;True;True;True;True;False;True;True;True;True;True
BMW 120 i M Sport *PDC*LED*Navi* M Sportpaket USB;EUR 24 900,-;66 498 km;Occasion, Historique entretien;05/2018;Super 95 / Essence 91 / Super Plus 98;4.5;-10;True;False;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW 225 xe Sport Line *LED*Navi*Parkassistent*;EUR 24 900,-;33 371 km;Occasion, Historique entretien;11/2018;Super 95;4.5;-10;True;False;True;True;False;False;True;True;True;True;False;True;True;True;True;True
BMW X3 sDrive18d 150ch Executive;EUR 24 900,-;58 312 km;Occasion;03/2017;Diesel (Filtre à particules);2.0;-2;True;True;True;False;False;False;True;True;True;True;False;True;True;True;True;True
BMW X1 1.5L sDrive 18 i Advantage;EUR 24 925,-;34 832 km;Occasion;08/2020;Essence 91;N/A;0;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False
BMW 520 520d 190 cv Steptronic Luxury / Camera 360 - Affic;EUR 24 990,-;104 000 km;Occasion;09/2016;Diesel;4.5;-5;;;;;;;;;;;;;;;;
BMW 630 630i Cabriolet Pack Luxe E64;EUR 24 990,-;94 308 km;Occasion;12/2006;Essence;4.5;-5;;;;;;;;;;;;;;;;
BMW 218 218iA 136ch Business Design;EUR 24 990,-;81 362 km;Occasion;01/2018;Essence;5.0;-2;True;True;True;False;False;False;True;True;True;True;False;True;True;True;True;True
BMW i3 170ch 120Ah iLife Atelier;EUR 24 990,-;34 657 km;Occasion;08/2019;Electrique;4.0;-1;True;False;True;False;True;True;True;False;False;False;False;False;True;False;False;True
BMW 320 i Touring Advantage LED Navi Bus. Tempomat;EUR 25 250,-;45 048 km;Occasion, Historique entretien;06/2018;Super 95 / Essence 91 / Super Plus 98;4.5;-10;True;False;True;True;True;True;True;True;True;True;False;True;True;True;True;True
BMW 318 Steptronic Sport LED GPS ParkAs 16P;EUR 25 288,-;53 772 km;Occasion;12/2018;Essence (Filtre à particules);4.5;-78;True;False;False;False;False;False;True;True;True;False;False;False;True;True;True;True
BMW 318 d Limousine Sport Line *HiFi*LED*Navi Bus.*;EUR 25 400,-;63 570 km;Occasion, Historique entretien;10/2018;Diesel (Filtre à particules);4.5;-10;True;True;True;True;False;False;True;True;True;True;False;True;True;True;True;True
BMW X2 M sport M sdrive 18da 150 cuir gps xénons;EUR 25 490,-;118 830 km;Occasion, Historique entretien;05/2018;Diesel;N/A;0;True;True;True;True;False;False;True;True;True;True;False;True;True;True;False;True
BMW 320 i Touring Advantage *LED*Navi*Bus.*Tempomat*;EUR 25 500,-;24 914 km;Occasion, Historique entretien;10/2018;Super 95 / Essence 91 / Super Plus 98;4.5;-10;True;False;True;True;False;False;True;True;True;True;False;True;True;True;True;True
BMW 218 i Cabrio Advantage *LED*Navi*RFK*Komfortzg.*;EUR 25 500,-;22 419 km;Occasion, Historique entretien;06/2018;Super 95 / Essence 91 / Super Plus 98;4.5;-10;True;True;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW 320 320dA xDrive 190ch Business Design Euro6d-T;EUR 25 690,-;108 989 km;Occasion;12/2018;Diesel (Filtre à particules);5.0;-2;True;True;True;False;False;False;True;True;True;True;False;True;True;True;True;True
BMW X3 sDrive18dA 150ch xLine;EUR 25 774,-;107 169 km;Occasion;04/2017;Diesel (Filtre à particules);N/A;0;True;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True
BMW 420 420i 184ch Luxury;EUR 25 890,-;63 440 km;Occasion;06/2015;Essence;5.0;-2;True;True;True;False;True;False;True;True;True;True;True;True;True;True;True;True
BMW X2 sDrive18i 140ch Lounge;EUR 25 890,-;40 220 km;Occasion, Historique entretien;08/2018;Essence;N/A;0;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False
BMW 225 xe iPerformance Active Tourer M Sportpaket;EUR 25 900,-;40 483 km;Occasion;12/2018;Super 95;4.5;-10;True;False;True;True;True;True;True;True;True;True;False;True;True;True;True;True
BMW 118 118dA 150ch M Sport 5p;EUR 25 900,-;12 366 km;Occasion;12/2017;Diesel (Filtre à particules);N/A;0;True;True;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW 320 i Touring Advantage *LED*Navi Bus.*Tempomat*;EUR 25 900,-;28 933 km;Occasion, Historique entretien;08/2018;Super 95 / Essence 91 / Super Plus 98;4.5;-10;True;True;True;True;False;False;True;True;True;True;False;True;True;True;True;False
BMW X1 1.5L sDrive 18 i Advantage;EUR 25 950,-;23 812 km;Occasion;08/2020;Essence 91;N/A;0;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False
BMW X5 (E70) XDRIVE50IA 407CH;EUR 25 980,-;101 858 km;Occasion;07/2010;Essence;N/A;0;False;False;True;False;False;False;False;True;False;True;True;False;True;True;False;True
BMW 118 Aut. M Sport Shadow Line LED GPS 18P;EUR 25 988,-;35 796 km;Occasion;09/2019;Essence (Filtre à particules);4.5;-78;True;False;False;False;False;False;True;True;True;False;False;False;True;True;True;True
BMW i3 170ch 120Ah Edition 360 Suite;EUR 25 990,-;28 381 km;Occasion;02/2019;Electrique;4.0;-1;True;False;False;False;True;True;True;False;False;False;False;False;True;False;False;True
BMW X1 xDrive25dA 231ch xLine;EUR 25 990,-;93 376 km;Occasion;05/2016;Diesel;N/A;0;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True
BMW 330 330dA xDrive 258ch M Sport Touvrant Pano GPS Xenon;EUR 25 999,-;105 931 km;Occasion;09/2014;Diesel;N/A;0;True;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False
BMW X3 xDrive20dA 163ch Sport + Toit Ouvrant Atellage sur;EUR 26 380,-;89 166 km;Occasion;04/2016;Diesel (Filtre à particules);3.5;-4;True;False;True;True;False;False;False;True;True;True;False;True;False;False;True;True
BMW 120 120iA 184ch M Sport 5p;EUR 26 490,-;53 094 km;Occasion;06/2018;Essence;2.0;-2;True;True;True;False;True;True;True;True;True;True;False;True;True;True;True;True
BMW 218 218i 140ch Luxury;EUR 26 490,-;11 454 km;Occasion;03/2019;Essence;3.0;-1;True;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True
BMW i3 170ch 120Ah iLife Atelier;EUR 26 490,-;15 042 km;Occasion;08/2020;Electrique;N/A;0;True;True;True;False;True;True;True;True;True;True;False;False;True;True;True;True
BMW 118 i M Sport LED WLAN Tempomat Shz PDC;EUR 26 500,-;18 945 km;Occasion;12/2019;Essence 91;4.5;-10;False;False;True;True;True;False;False;False;True;True;False;True;True;True;True;True
BMW X2 sDrive18i Advantage LED Navi Tempomat Shz;EUR 26 500,-;42 418 km;Occasion;11/2018;Super 95;4.5;-10;True;False;True;True;True;True;True;False;True;True;False;True;True;True;True;True
BMW X1 xDrive20dA 190ch Business Design;EUR 26 590,-;79 053 km;Occasion;08/2018;Diesel;4.0;-1;False;False;True;False;False;False;False;False;False;True;False;False;True;False;True;True
BMW X2 sDrive18i Advantage* HiFi*LED*Navi*Tempomat*;EUR 26 700,-;30 753 km;Occasion, Historique entretien;10/2018;Super 95;4.5;-10;True;False;True;True;False;False;True;False;True;True;False;True;True;True;True;True
BMW 125 Série 1 2L 125i Edition M Sport Shadow;EUR 26 775,-;18 170 km;Occasion;12/2018;Essence 91;N/A;0;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False
BMW 428 (F32) COUPE 428IA M SPORT;EUR 26 890,-;53 722 km;Occasion, Historique entretien;10/2015;Essence;5.0;-2;False;False;False;True;True;False;False;False;True;False;False;True;False;False;True;False
BMW 320 D-42% 190 CV BVA+GPS+CAMERA+CLIM BI-ZONE+OPTIONS;EUR 26 890,-;19 219 km;Occasion;01/2016;Diesel;3.5;-3;True;True;True;True;False;False;True;True;True;True;False;True;True;True;True;True
BMW X1 sDrive18dA 150ch Business Design;EUR 26 990,-;73 496 km;Occasion;07/2019;Diesel;4.0;-1;True;False;True;False;False;False;False;False;False;True;False;False;True;False;True;True
BMW X1 xDrive18dA 150ch Business Design Euro6d-T;EUR 26 999,-;49 553 km;Occasion;12/2018;Diesel;N/A;0;False;False;True;False;False;False;False;False;False;True;False;False;True;False;True;False
BMW 218 225dA 218ch M Sport;EUR 26 999,-;63 959 km;Occasion;09/2015;Diesel (Filtre à particules);3.0;-3;True;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True
BMW 420 420dA xDrive 190ch Lounge 1ere main Radar AR;EUR 26 999,-;73 118 km;Occasion;10/2017;Diesel (Filtre à particules);5.0;-2;True;True;False;False;False;False;True;True;False;False;False;True;True;False;False;True
BMW X1 sDrive18dA 150ch Business Design GPS Radar AV/AR S;EUR 26 999,-;42 131 km;Occasion;11/2019;Diesel;5.0;-1;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False
BMW 320 d Gran Turismo Sport Line Head-Up HiFi LED;EUR 27 250,-;63 242 km;Occasion, Historique entretien;04/2018;Diesel (Filtre à particules);4.5;-10;True;False;True;True;True;True;True;True;True;True;False;True;True;True;True;True
BMW X1 xDrive20dA 190ch xLine;EUR 27 290,-;68 358 km;Occasion;01/2017;Diesel;4.0;-1;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;True
BMW 418 418d 150ch Luxury Euro6c;EUR 27 390,-;60 405 km;Occasion;08/2018;Diesel (Filtre à particules);5.0;-2;True;True;True;False;True;False;True;True;True;True;True;True;True;True;True;True
BMW X5 (F15) XDRIVE30DA 258CH EXCLUSIVE;EUR 27 800,-;151 962 km;Occasion;07/2014;Diesel;4.0;-3;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False
BMW X1 sDrive20iA 192ch xLine DKG7;EUR 27 900,-;80 309 km;Occasion;02/2018;Essence;N/A;0;True;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True
BMW 430 i Gran Coupé *Advantage*Navi Bus.*Tempomat*;EUR 27 900,-;43 846 km;Occasion;07/2018;Super 95 / Essence 91 / Super Plus 98;4.5;-10;True;False;True;True;True;True;True;True;True;True;False;True;True;True;False;False
BMW X2 xDrive20dA 190ch M Sport X Euro6d-T;EUR 27 990,-;137 408 km;Occasion;12/2018;Diesel (Filtre à particules);3.5;-1;True;False;True;False;False;False;True;True;True;True;True;True;True;True;True;True
BMW X5 xDrive30dA 245ch Exclusive;EUR 27 990,-;134 664 km;Occasion;11/2012;Diesel (Filtre à particules);4.0;-2;True;True;True;False;False;False;True;True;True;True;True;False;True;True;True;False
BMW X4 xDrive28iA 245ch xLine;EUR 27 990,-;103 568 km;Occasion;09/2015;Essence;N/A;0;True;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True
BMW 520 520dA 190ch M Sport;EUR 27 990,-;86 087 km;Occasion;03/2016;Diesel (Filtre à particules);4.0;-2;True;False;True;False;False;False;True;True;True;True;True;True;True;True;True;True
BMW 330 330eA 252ch Luxury;EUR 27 990,-;64 393 km;Occasion;09/2017;Électrique/Essence;5.0;-1;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False
BMW 420 (F32) 420DA XDRIVE 184CH M SPORT;EUR 27 990,-;52 957 km;Occasion;09/2015;Diesel;4.0;-1;False;True;True;False;False;False;False;False;True;True;False;False;True;True;True;False
BMW 225 225dA 224ch M Sport Euro6c 1ere main GPS Radar AV/;EUR 27 999,-;103 286 km;Occasion;09/2018;Diesel;N/A;0;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False
BMW X1 sDrive18dA 150ch xLine Euro6d-T;EUR 28 090,-;42 841 km;Occasion;11/2018;Diesel (Filtre à particules);4.0;-2;True;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True
BMW 116 D -27% 116CV BVA+RADARS+LED+SIEGES CHAUFF+OPTIONS;EUR 28 250,-;10 341 km;Occasion;02/2020;Diesel (Filtre à particules);3.5;-3;True;False;False;True;True;True;False;True;True;True;False;True;True;True;True;True
BMW X5 sDrive 25d Lounge Plus BVA8 230 ch;EUR 28 490,-;106 656 km;Occasion;05/2016;Diesel;3.0;-2;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True
BMW 435 435dA xDrive 313ch Luxury;EUR 28 490,-;121 994 km;Occasion;02/2017;Diesel (Filtre à particules);5.0;-2;True;True;True;False;True;False;True;True;True;True;True;True;True;True;True;True
BMW X1 sDrive16dA 116ch M Sport DKG7 Euro6d-T;EUR 28 499,-;57 414 km;Occasion;10/2018;Diesel (Filtre à particules);3.0;-3;True;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True
BMW X1 xDrive20iA 192ch xLine;EUR 28 499,-;49 950 km;Occasion;09/2017;Essence;5.0;-1;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
BMW X1 sDrive16dA 116ch Sport DKG7 Euro6d-T;EUR 28 799,-;61 425 km;Occasion;07/2019;Diesel (Filtre à particules);N/A;0;True;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True
